index,Row ID,Opportunity ID,Created Date,Closed Date,Stage,Opportunity Name,Sales
2879,9889,CA-2017-127544,08/09/2021,08/13/21,Closed Won,Logitech G600 MMO Gaming Mouse,7999.00
2880,5035,CA-2017-103954,08/10/2021,08/14/21,Negotiating,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.40
2881,9575,CA-2017-148495,08/14/21,08/14/21,Proposing,Ultra Door Pull Handle,31.56
2882,3257,CA-2017-155453,08/10/2021,08/15/21,Closed Won,Avery File Folder Labels,4608.00
2883,7311,CA-2017-121699,08/11/2021,08/15/21,Closed Won,GBC Binding covers,64.75
2884,7199,US-2017-156797,08/12/2021,08/16/21,Closed Won,Newell 330,11.96
2885,7200,US-2017-156797,08/12/2021,08/16/21,Closed Won,AT&T 841000 Phone,138.00
2886,9671,CA-2017-133396,08/14/21,08/16/21,Closed Lost,Newell 309,64.68
2887,226,CA-2017-163055,08/10/2021,08/17/21,Closed Won,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.20
2888,227,CA-2017-163055,08/10/2021,08/17/21,Closed Won,Bevis 36 x 72 Conference Tables,6224.50
2889,228,CA-2017-163055,08/10/2021,08/17/21,Closed Won,Rogers Deluxe File Chest,21.98
2890,1616,CA-2017-130022,08/11/2021,08/17/21,Closed Won,Avery 480,3.75
2891,1617,CA-2017-130022,08/11/2021,08/17/21,Closed Won,Avery 489,41.40
2892,1618,CA-2017-130022,08/11/2021,08/17/21,Closed Won,Peel-Off China Markers,29.79
2893,5758,CA-2017-119634,08/12/2021,08/17/21,Closed Won,"Executive Impressions 13"" Clairmont Wall Clock",46152.00
2894,6644,US-2017-156496,08/11/2021,08/17/21,Closed Won,AT&T 1080 Corded phone,43836.80
2895,6645,US-2017-156496,08/11/2021,08/17/21,Closed Won,OtterBox Commuter Series Case - Samsung Galaxy S4,13994.40
2896,6646,US-2017-156496,08/11/2021,08/17/21,Closed Won,Fellowes 8 Outlet Superior Workstation Surge Protector,133472.00
2897,7124,CA-2017-128013,08/10/2021,08/17/21,Closed Won,OIC Stacking Trays,10.02
2898,7125,CA-2017-128013,08/10/2021,08/17/21,Closed Won,Xerox 1885,144.12
2899,7582,CA-2017-169656,08/14/21,08/17/21,Closed Lost,Fellowes High-Stak Drawer Files,422856.00
2900,4796,CA-2017-120516,08/14/21,08/18/21,Closed Won,3-ring staple pack,5.64
2901,6260,CA-2017-150441,08/14/21,08/18/21,Negotiating,Avery Round Ring Poly Binders,11.36
2902,2637,CA-2017-162369,08/16/21,08/20/21,Closed Won,Fellowes Super Stor/Drawer Files,323.10
2903,5203,CA-2017-142454,08/16/21,08/20/21,Closed Won,Tensor Computer Mounted Lamp,104.23
2904,5204,CA-2017-142454,08/16/21,08/20/21,Closed Won,Mobile Personal File Cube,70.26
2905,3348,CA-2017-112014,08/14/21,08/21/21,Closed Won,50 Colored Long Pencils,50.80
2906,7971,US-2017-126753,08/17/21,08/21/21,Closed Won,Cisco IP Phone 7961G-GE VoIP phone,519792.00
2907,7972,US-2017-126753,08/17/21,08/21/21,Closed Won,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31176.00
2908,7973,US-2017-126753,08/17/21,08/21/21,Closed Won,Xerox 227,10368.00
2909,7974,US-2017-126753,08/17/21,08/21/21,Closed Won,"Avery Durable Plastic 1"" Binders",27240.00
2910,7975,US-2017-126753,08/17/21,08/21/21,Closed Won,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",25435.20
2911,7976,US-2017-126753,08/17/21,08/21/21,Closed Won,Avery Durable Slant Ring Binders With Label Holder,3762.00
2912,7977,US-2017-126753,08/17/21,08/21/21,Closed Won,Xerox 199,10272.00
2913,9219,US-2017-164238,08/17/21,08/21/21,Closed Won,Iris Project Case,44688.00
2914,9220,US-2017-164238,08/17/21,08/21/21,Closed Won,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47
2915,1458,CA-2017-111297,08/18/21,08/22/21,Closed Won,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,52.20
2916,2548,US-2017-128090,08/17/21,08/23/21,Closed Won,Newell 346,2304.00
2917,2549,US-2017-128090,08/17/21,08/23/21,Closed Won,Samsung Galaxy S4 Mini,1879.96
2918,2550,US-2017-128090,08/17/21,08/23/21,Closed Won,Xerox 1891,313024.00
2919,2551,US-2017-128090,08/17/21,08/23/21,Closed Won,Avery 488,5.04
2920,778,CA-2017-144267,08/22/21,08/24/21,Closed Lost,Hon GuestStacker Chair,544008.00
2921,779,CA-2017-144267,08/22/21,08/24/21,Closed Lost,Xerox 191,59.94
2922,780,CA-2017-144267,08/22/21,08/24/21,Closed Lost,Xerox 1974,23.92
2923,781,CA-2017-144267,08/22/21,08/24/21,Closed Lost,Xerox 1927,4.28
2924,3094,CA-2017-114468,08/24/21,08/24/21,Proposing,Acme Tagit Stainless Steel Antibacterial Scissors,31680.00
2925,3095,CA-2017-114468,08/24/21,08/24/21,Proposing,Xerox 206,10368.00
2926,3096,CA-2017-114468,08/24/21,08/24/21,Proposing,Staples,12032.00
2927,3097,CA-2017-114468,08/24/21,08/24/21,Proposing,Holmes Odor Grabber,5768.00
2928,9433,CA-2017-119627,08/18/21,08/24/21,Closed Won,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08
2929,9434,CA-2017-119627,08/18/21,08/24/21,Closed Won,Xerox 21,3628.80
2930,9435,CA-2017-119627,08/18/21,08/24/21,Closed Won,Newell 336,10272.00
2931,9436,CA-2017-119627,08/18/21,08/24/21,Closed Won,First Data FD10 PIN Pad,252.80
2932,1175,CA-2017-132080,08/23/21,08/26/21,Closed Lost,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50112.00
2933,6797,CA-2017-168809,08/26/21,08/26/21,Proposing,"Eldon Executive Woodline II Desk Accessories, Mahogany",20104.00
2934,6798,CA-2017-168809,08/26/21,08/26/21,Proposing,Poly Designer Cover & Back,3798.00
2935,6799,CA-2017-168809,08/26/21,08/26/21,Proposing,Nu-Dell EZ-Mount Plastic Wall Frames,7.88
2936,7008,CA-2017-154823,08/22/21,08/26/21,Closed Won,Acco D-Ring Binder w/DublLock,12828.00
2937,7009,CA-2017-154823,08/22/21,08/26/21,Closed Won,Global Commerce Series High-Back Swivel/Tilt Chairs,598458.00
2938,7010,CA-2017-154823,08/22/21,08/26/21,Closed Won,Tenex Chairmats For Use with Hard Floors,25984.00
2939,9188,US-2017-130512,08/22/21,08/26/21,Closed Won,Staple remover,34880.00
2940,9189,US-2017-130512,08/22/21,08/26/21,Closed Won,Sabrent 4-Port USB 2.0 Hub,21728.00
2941,9190,US-2017-130512,08/22/21,08/26/21,Closed Won,"SAFCO Commercial Wire Shelving, Black",663072.00
2942,9191,US-2017-130512,08/22/21,08/26/21,Closed Won,GBC DocuBind P100 Manual Binding Machine,99588.00
2943,9192,US-2017-130512,08/22/21,08/26/21,Closed Won,Xerox 1979,49568.00
2944,2209,CA-2017-129854,08/23/21,08/27/21,Closed Won,Newell Chalk Holder,16.52
2945,4634,CA-2017-130456,08/22/21,08/27/21,Closed Won,Sauder Camden County Collection Library,586398.00
2946,4635,CA-2017-130456,08/22/21,08/27/21,Closed Won,Carina Double Wide Media Storage Towers in Natural & Black,80.98
2947,7768,CA-2017-169299,08/25/21,08/27/21,Closed Lost,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7152.00
2948,8515,CA-2017-122168,08/22/21,08/27/21,Closed Won,"Quartet Omega Colored Chalk, 12/Pack",17.52
2949,8516,CA-2017-122168,08/22/21,08/27/21,Closed Won,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76
2950,9517,CA-2017-123939,08/25/21,08/27/21,Negotiating,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26982.00
2951,9518,CA-2017-123939,08/25/21,08/27/21,Negotiating,Avery 474,6912.00
2952,9519,CA-2017-123939,08/25/21,08/27/21,Negotiating,Adjustable Depth Letter/Legal Cart,435504.00
2953,660,CA-2017-146563,08/25/21,08/29/21,Closed Won,"Hot File 7-Pocket, Floor Stand",999432.00
2954,661,CA-2017-146563,08/25/21,08/29/21,Closed Won,Space Solutions Commercial Steel Shelving,724.08
2955,662,CA-2017-146563,08/25/21,08/29/21,Closed Won,Hon Racetrack Conference Tables,918785.00
2956,663,CA-2017-146563,08/25/21,08/29/21,Closed Won,"Avery Durable Plastic 1"" Binders",2724.00
2957,3157,CA-2017-139584,08/25/21,08/29/21,Closed Won,Chromcraft Rectangular Conference Tables,284364.00
2958,3158,CA-2017-139584,08/25/21,08/29/21,Closed Won,Memorex Micro Travel Drive 8 GB,26.00
2959,4014,CA-2017-165624,08/24/21,08/29/21,Closed Won,Avanti 4.4 Cu. Ft. Refrigerator,542.94
2960,4015,CA-2017-165624,08/24/21,08/29/21,Closed Won,Avery 474,8.64
2961,4016,CA-2017-165624,08/24/21,08/29/21,Closed Won,Xerox 1944,193.80
2962,4017,CA-2017-165624,08/24/21,08/29/21,Closed Won,Xerox 1962,21.40
2963,4018,CA-2017-165624,08/24/21,08/29/21,Closed Won,Xerox 1890,97.88
2964,4019,CA-2017-165624,08/24/21,08/29/21,Closed Won,MaxellÂ LTO Ultrium - 800 GB,251.91
2965,4020,CA-2017-165624,08/24/21,08/29/21,Closed Won,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86
2966,4094,CA-2017-102491,08/25/21,08/29/21,Closed Won,Cisco 9971 IP Video Phone Charcoal,3080.00
2967,4095,CA-2017-102491,08/25/21,08/29/21,Closed Won,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,7996.00
2968,4096,CA-2017-102491,08/25/21,08/29/21,Closed Won,LG G3,587.97
2969,7615,CA-2017-113740,08/25/21,08/29/21,Negotiating,"DAX Value U-Channel Document Frames, Easel Back",14.91
2970,2669,US-2017-139759,08/26/21,08/31/21,Closed Won,"Global Deluxe Stacking Chair, Gray",40784.00
2971,2670,US-2017-139759,08/26/21,08/31/21,Closed Won,Fellowes Advanced Computer Series Surge Protectors,105.96
2972,1005,CA-2017-126445,08/28/21,09/01/2021,Closed Won,Fellowes Super Stor/Drawer Files,484.65
2973,7980,CA-2017-113040,08/28/21,09/01/2021,Closed Won,Avery Heavy-Duty EZD View Binder with Locking Rings,5104.00
2974,1293,CA-2017-101707,08/28/21,09/02/2021,Closed Won,Fiskars Softgrip Scissors,32.94
2975,1294,CA-2017-101707,08/28/21,09/02/2021,Closed Won,Xerox 1973,114.20
2976,1295,CA-2017-101707,08/28/21,09/02/2021,Closed Won,Avery 511,3.08
2977,3056,US-2017-100377,08/29/21,09/02/2021,Closed Won,Canon Imageclass D680 Copier / Fax,27999.60
2978,9430,CA-2017-166219,08/29/21,09/02/2021,Closed Won,Mitel MiVoice 5330e IP Phone,1099.96
2979,9431,CA-2017-166219,08/29/21,09/02/2021,Closed Won,Hon 2111 Invitation Series Straight Table,103481.00
2980,2354,CA-2017-111514,09/01/2021,09/03/2021,Closed Lost,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.00
2981,2355,CA-2017-111514,09/01/2021,09/03/2021,Closed Lost,GBC Prestige Therm-A-Bind Covers,137.24
2982,2356,CA-2017-111514,09/01/2021,09/03/2021,Closed Lost,Memorex Micro Travel Drive 32 GB,36.51
2983,2357,CA-2017-111514,09/01/2021,09/03/2021,Closed Lost,Lexmark S315 Color Inkjet Printer,239976.00
2984,6471,CA-2017-108532,08/30/21,09/03/2021,Closed Won,Samsung Rugby III,131.98
2985,6472,CA-2017-108532,08/30/21,09/03/2021,Closed Won,Logitech Desktop MK120 Mouse and keyboard Combo,114.52
2986,9693,CA-2017-107902,08/29/21,09/03/2021,Closed Won,"SAFCO Mobile Desk Side File, Wire Frame",470.36
2987,335,CA-2017-137946,09/02/2021,09/05/2021,Negotiating,Storex Dura Pro Binders,4752.00
2988,336,CA-2017-137946,09/02/2021,09/05/2021,Negotiating,Hewlett Packard LaserJet 3310 Copier,959984.00
2989,337,CA-2017-137946,09/02/2021,09/05/2021,Negotiating,Avery Non-Stick Binders,14368.00
2990,8055,CA-2017-121188,08/29/21,09/05/2021,Closed Won,"Hot File 7-Pocket, Floor Stand",892.35
2991,8056,CA-2017-121188,08/29/21,09/05/2021,Closed Won,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307666.00
2992,8057,CA-2017-121188,08/29/21,09/05/2021,Closed Won,Carina Double Wide Media Storage Towers in Natural & Black,728.82
2993,8058,CA-2017-121188,08/29/21,09/05/2021,Closed Won,GBC Wire Binding Combs,41.36
2994,8059,CA-2017-121188,08/29/21,09/05/2021,Closed Won,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43176.00
2995,8060,CA-2017-121188,08/29/21,09/05/2021,Closed Won,Eldon Wave Desk Accessories,4.16
2996,9134,CA-2017-157805,09/01/2021,09/05/2021,Closed Won,Toshiba IPT2010-SD IPÂ Telephone,555.96
2997,761,CA-2017-112319,09/01/2021,09/06/2021,Closed Won,Xerox 226,5832.00
2998,1859,CA-2017-121608,09/04/2021,09/06/2021,Closed Lost,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62
2999,1860,CA-2017-121608,09/04/2021,09/06/2021,Closed Lost,Classic Ivory AntiqueÂ TelephoneÂ ZL1810,100.49
3000,6124,CA-2017-142139,09/01/2021,09/06/2021,Closed Won,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96
3001,529,US-2017-138303,09/04/2021,09/08/2021,Closed Won,Eldon Gobal File Keepers,36336.00
3002,530,US-2017-138303,09/04/2021,09/08/2021,Closed Won,Martin Yale Chadless Opener Electric Letter Opener,666248.00
3003,531,US-2017-138303,09/04/2021,09/08/2021,Closed Won,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52512.00
3004,4108,CA-2017-105599,09/08/2021,09/08/2021,Proposing,Eldon Shelf Savers Cubes and Bins,13.96
3005,4109,CA-2017-105599,09/08/2021,09/08/2021,Proposing,Anderson Hickey Conga Table Tops & Accessories,27414.00
3006,4617,CA-2017-159863,09/05/2021,09/08/2021,Negotiating,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134376.00
3007,8463,CA-2017-169537,09/04/2021,09/08/2021,Negotiating,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.50
3008,84,CA-2017-149734,09/04/2021,09/09/2021,Closed Won,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,20098.40
3009,1118,CA-2017-142755,09/05/2021,09/09/2021,Closed Won,Xerox 1908,279.90
3010,1119,CA-2017-142755,09/05/2021,09/09/2021,Closed Won,Logitech G19 Programmable Gaming Keyboard,6199.50
3011,1120,CA-2017-142755,09/05/2021,09/09/2021,Closed Won,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36
3012,1121,CA-2017-142755,09/05/2021,09/09/2021,Closed Won,Security-Tint Envelopes,15.28
3013,2536,CA-2017-143238,09/07/2021,09/09/2021,Closed Lost,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32
3014,2816,CA-2017-104626,09/02/2021,09/09/2021,Closed Won,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.60
3015,2817,CA-2017-104626,09/02/2021,09/09/2021,Closed Won,"Global Value Steno Chair, Gray",60.74
3016,2818,CA-2017-104626,09/02/2021,09/09/2021,Closed Won,Deflect-o Glass Clear Studded Chair Mats,124.36
3017,2819,CA-2017-104626,09/02/2021,09/09/2021,Closed Won,Adjustable Depth Letter/Legal Cart,1088.76
3018,2840,US-2017-104185,09/04/2021,09/09/2021,Negotiating,Iceberg Mobile Mega Data/Printer Cart,120.33
3019,4456,US-2017-146745,09/04/2021,09/09/2021,Closed Won,Office Star - Ergonomically Designed Knee Chair,129568.00
3020,4457,US-2017-146745,09/04/2021,09/09/2021,Closed Won,"Avery Durable Slant Ring Binders, No Labels",6368.00
3021,5496,CA-2017-113523,09/05/2021,09/09/2021,Closed Won,Avery Heavy-Duty EZD View Binder with Locking Rings,7656.00
3022,6046,CA-2017-113215,09/04/2021,09/09/2021,Closed Won,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",23815.20
3023,6257,CA-2017-133977,09/07/2021,09/09/2021,Negotiating,GBC Plasticlear Binding Covers,3444.00
3024,1738,CA-2017-130204,09/04/2021,09/10/2021,Closed Won,Sterilite Officeware Hinged File Box,31.44
3025,1739,CA-2017-130204,09/04/2021,09/10/2021,Closed Won,Kingston Digital DataTraveler 16GB USB 2.0,17.90
3026,1740,CA-2017-130204,09/04/2021,09/10/2021,Closed Won,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45
3027,1761,CA-2017-130785,09/06/2021,09/10/2021,Closed Won,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411332.00
3028,1762,CA-2017-130785,09/06/2021,09/10/2021,Closed Won,"DXL Angle-View Binders with Locking Rings, Black",28752.00
3029,1763,CA-2017-130785,09/06/2021,09/10/2021,Closed Won,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293199.00
3030,4258,CA-2017-101924,09/05/2021,09/10/2021,Closed Won,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9762.00
3031,6790,CA-2017-161445,09/08/2021,09/10/2021,Negotiating,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140736.00
3032,9981,US-2017-151435,09/07/2021,09/10/2021,Negotiating,KI Adjustable-Height Table,85.98
3033,4985,CA-2017-160696,09/07/2021,09/11/2021,Closed Won,Assorted Color Push Pins,7240.00
3034,5282,CA-2017-105158,09/06/2021,09/11/2021,Closed Won,Longer-Life Soft White Bulbs,6.16
3035,5283,CA-2017-105158,09/06/2021,09/11/2021,Closed Won,Xerox 1881,36.84
3036,2806,CA-2017-122623,09/08/2021,09/12/2021,Closed Won,"Metal Folding Chairs, Beige, 4/Carton",4751.60
3037,4488,CA-2017-162621,09/06/2021,09/12/2021,Closed Won,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16270.00
3038,4489,CA-2017-162621,09/06/2021,09/12/2021,Closed Won,Stiletto Hand Letter Openers,69.12
3039,4490,CA-2017-162621,09/06/2021,09/12/2021,Closed Won,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4470.00
3040,5057,CA-2017-162166,09/09/2021,09/12/2021,Closed Lost,Xerox 1928,26.40
3041,5058,CA-2017-162166,09/09/2021,09/12/2021,Closed Lost,Eldon Shelf Savers Cubes and Bins,41.88
3042,6901,CA-2017-140557,09/08/2021,09/12/2021,Closed Won,Razer Kraken PRO Over Ear PC and Music Headset,559.93
3043,146,CA-2017-110744,09/08/2021,09/13/21,Closed Won,Safco Industrial Wire Shelving,671.93
3044,2203,CA-2017-138002,09/07/2021,09/13/21,Closed Won,Acco Hanging Data Binders,6096.00
3045,2204,CA-2017-138002,09/07/2021,09/13/21,Closed Won,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82
3046,5765,CA-2017-117772,09/11/2021,09/13/21,Negotiating,"Belkin 19"" Center-Weighted Shelf, Gray",353.88
3047,6354,US-2017-109015,09/07/2021,09/13/21,Closed Won,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
3048,6355,US-2017-109015,09/07/2021,09/13/21,Closed Won,ShoreTel ShorePhone IP 230 VoIP phone,337.98
3049,6674,CA-2017-135510,09/06/2021,09/13/21,Closed Won,Tensor Brushed Steel Torchiere Floor Lamp,67.96
3050,8550,CA-2017-126186,09/12/2021,09/13/21,Closed Lost,Deflect-O Glasstique Clear Desk Accessories,24.64
3051,8627,CA-2017-164084,09/08/2021,09/13/21,Closed Won,Mobile Personal File Cube,70.26
3052,8628,CA-2017-164084,09/08/2021,09/13/21,Closed Won,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,90.00
3053,8629,CA-2017-164084,09/08/2021,09/13/21,Closed Won,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6096.00
3054,8630,CA-2017-164084,09/08/2021,09/13/21,Closed Won,Bretford CR8500 Series Meeting Room Furniture,481176.00
3055,8631,CA-2017-164084,09/08/2021,09/13/21,Closed Won,Assorted Color Push Pins,7.24
3056,8791,CA-2017-169572,09/07/2021,09/13/21,Closed Won,"SlimView Poly Binder, 3/8""",46.62
3057,3420,CA-2017-150791,09/07/2021,09/14/21,Closed Won,"Global Airflow Leather Mesh Back Chair, Black",271764.00
3058,581,CA-2017-132906,09/11/2021,09/15/21,Closed Won,Martin-Yale Premier Letter Opener,51.52
3059,3466,US-2017-147242,09/11/2021,09/15/21,Closed Won,Euro-Pro Shark Turbo Vacuum,61.96
3060,3467,US-2017-147242,09/11/2021,09/15/21,Closed Won,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96
3061,3468,US-2017-147242,09/11/2021,09/15/21,Closed Won,Xerox 1960,278.82
3062,5009,CA-2017-102876,09/08/2021,09/15/21,Closed Won,GBC Wire Binding Strips,9522.00
3063,5010,CA-2017-102876,09/08/2021,09/15/21,Closed Won,Samsung Galaxy Note 3,7919.64
3064,5011,CA-2017-102876,09/08/2021,09/15/21,Closed Won,Angle-D Ring Binders,4923.00
3065,6255,CA-2017-151624,09/09/2021,09/15/21,Closed Won,Acrylic Self-Standing Desk Frames,21.36
3066,7724,CA-2017-139374,09/11/2021,09/15/21,Closed Won,Global Commerce Series Low-Back Swivel/Tilt Chairs,179886.00
3067,1194,US-2017-130519,09/16/21,09/16/21,Proposing,Xerox 21,15552.00
3068,1195,US-2017-130519,09/16/21,09/16/21,Proposing,Ultra Door Push Plate,15712.00
3069,1196,US-2017-130519,09/16/21,09/16/21,Proposing,"Decoflex Hanging Personal Folder File, Blue",24672.00
3070,1197,US-2017-130519,09/16/21,09/16/21,Proposing,"Tenex ""The Solids"" Textured Chair Mats",55968.00
3071,2631,CA-2017-168186,09/11/2021,09/16/21,Closed Won,Xerox 1952,14.94
3072,3318,CA-2017-165057,09/12/2021,09/16/21,Closed Won,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35
3073,3319,CA-2017-165057,09/12/2021,09/16/21,Closed Won,Avery 474,8.64
3074,8026,CA-2017-132465,09/12/2021,09/16/21,Negotiating,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
3075,8027,CA-2017-132465,09/12/2021,09/16/21,Negotiating,Space Solutions Industrial Galvanized Steel Shelving.,7880.00
3076,8028,CA-2017-132465,09/12/2021,09/16/21,Negotiating,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
3077,8029,CA-2017-132465,09/12/2021,09/16/21,Negotiating,Fellowes Staxonsteel Drawer Files,7726.80
3078,9906,US-2017-129007,09/14/21,09/16/21,Closed Lost,Flat Face Poster Frame,131.88
3079,9907,US-2017-129007,09/14/21,09/16/21,Closed Lost,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25032.00
3080,9908,US-2017-129007,09/14/21,09/16/21,Closed Lost,Global Comet Stacking Armless Chair,717.72
3081,9909,US-2017-129007,09/14/21,09/16/21,Closed Lost,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35
3082,9910,US-2017-129007,09/14/21,09/16/21,Closed Lost,Tensor Computer Mounted Lamp,44.67
3083,9911,US-2017-129007,09/14/21,09/16/21,Closed Lost,Xerox 1915,209.70
3084,6673,CA-2017-153794,09/12/2021,09/17/21,Closed Won,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86
3085,7491,CA-2017-108672,09/11/2021,09/17/21,Closed Won,"Seth Thomas 13 1/2"" Wall Clock",106.68
3086,2236,CA-2017-145849,09/16/21,09/18/21,Negotiating,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86
3087,2237,CA-2017-145849,09/16/21,09/18/21,Negotiating,Manco Dry-Lighter Erasable Highlighter,24.32
